source	registry_source_id	raw_term	headword	pos	cefr	topic_or_section	pdf_page	source_ref	definition	notes	source_role	corpus_policy	source_format	locator
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Restrict	Restrict			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Impose	Impose			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Victimize	Victimize			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Undermine	Undermine			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Blame/fault	Blame			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Blame/fault	fault			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Bribe/pay off/corrupt/influence	Bribe			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Bribe/pay off/corrupt/influence	pay off			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Bribe/pay off/corrupt/influence	corrupt			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Bribe/pay off/corrupt/influence	influence			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Mistake/make an error/ get sth wrong	Mistake			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Mistake/make an error/ get sth wrong	make an error			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Mistake/make an error/ get sth wrong	get sth wrong			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Threaten/intimidate/frighten	Threaten			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Threaten/intimidate/frighten	intimidate			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Threaten/intimidate/frighten	frighten			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Steal/rob/mug	Steal			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Steal/rob/mug	rob			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Steal/rob/mug	mug			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Murder/kill	Murder			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Murder/kill	kill			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Attack/assault/hurt/injure/cause damage/harm	Attack			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Attack/assault/hurt/injure/cause damage/harm	assault			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Attack/assault/hurt/injure/cause damage/harm	hurt			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Attack/assault/hurt/injure/cause damage/harm	injure			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Attack/assault/hurt/injure/cause damage/harm	cause damage			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Attack/assault/hurt/injure/cause damage/harm	harm			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Grab/get/pick up	Grab			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Grab/get/pick up	get			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Grab/get/pick up	pick up			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Emigrate/move abroad	Emigrate			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Emigrate/move abroad	move abroad			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Descend/go down	Descend			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Descend/go down	go down			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Ascend/improve/go up/increase	Ascend			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Ascend/improve/go up/increase	improve			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Ascend/improve/go up/increase	go up			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Ascend/improve/go up/increase	increase			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Eliminate/rub out/erase	Eliminate			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Eliminate/rub out/erase	rub out			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Eliminate/rub out/erase	erase			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Enforce/obligate	Enforce			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Enforce/obligate	obligate			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Insist on/prioritize	Insist on			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Insist on/prioritize	prioritize			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Charge with)	Charge with)			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Punish	Punish			Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=unit-vocabulary
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Be reluctant to	Be reluctant to	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Accuse of	Accuse of	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Charge with	Charge with	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Escape/flee from	Escape from	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Escape/flee from	flee from	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Fine for	Fine for	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	The purpose of	The purpose of	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Mistake for	Mistake for	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Arrest sb for	Arrest sb for	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Forgive sb for	Forgive sb for	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Respect sb for	Respect sb for	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Threaten with	Threaten with	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Be scared/afraid of	Be scared of	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Be scared/afraid of	Be afraid of	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Be worried about	Be worried about	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Be in doubt	Be in doubt	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Be guilty of	Be guilty of	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Be innocent of	Be innocent of	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Grab the attention of	Grab the attention of	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Be concerned with	Be concerned with	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Come as a	Come as a	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Fall into (a place/category/role)	Fall into (a place	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Fall into (a place/category/role)	category	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
C1 Vocabulary Pack for CAE	c1-vocabulary-pack-cae	Fall into (a place/category/role)	role)	phrase		Unit 1 | Social issues	5	registry:c1-vocabulary-pack-cae		Candidate-only lexical evidence; teacher review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=5,section=word-patterns
